prob_density,r,z,vr,vz
0.0,4.2776873950000006e-07,1.4548737790000001e-06,-0.0013246229,0.0008732268
0.0,4.2873263550000003e-07,1.4542385855000002e-06,-0.0013198685,0.0008697742
0.0,4.29697441e-07,1.4536030255e-06,-0.0013151378,0.0008663391
0.0,4.306639345e-07,1.4529665875e-06,-0.0013104261,0.0008629184
0.0,4.3163149e-07,1.4523296845000001e-06,-0.0013057375,0.0008595147
0.0,4.325999495e-07,1.4516924215e-06,-0.001301072,0.0008561282
0.0,4.335702445e-07,1.4510541855e-06,-0.0012964252,0.0008527559
0.0,4.3454145600000007e-07,1.4504155830000002e-06,-0.0012918015,0.0008494005
0.0,4.3551371200000003e-07,1.4497765305e-06,-0.0012871999,0.0008460616
0.0,4.3648767900000006e-07,1.4491365905000001e-06,-0.0012826169,0.0008427368
0.0,4.3746254300000007e-07,1.448496299e-06,-0.0012780568,0.0008394288
0.0,4.38438625e-07,1.4478554460000003e-06,-0.0012735172,0.0008361362
0.0,4.3941624600000004e-07,1.4472138215e-06,-0.0012689971,0.0008328582
0.0,4.4039475800000004e-07,1.4465718515000003e-06,-0.0012644993,0.0008295966
0.0,4.413746830000001e-07,1.4459291955e-06,-0.0012600214,0.00082635
0.0,4.423559535e-07,1.445285897e-06,-0.0012555633,0.0008231181
0.0,4.4333811e-07,1.4446422595000001e-06,-0.0012511273,0.0008199025
0.0,4.4432189350000004e-07,1.443997798e-06,-0.0012467096,0.0008167007
0.0,4.453068100000001e-07,1.4433528365000002e-06,-0.0012423127,0.0008135143
0.0,4.4629260600000004e-07,1.4427075425e-06,-0.001237937,0.0008103437
0.0,4.472802640000001e-07,1.442061273e-06,-0.0012335786,0.0008071862
0.0,4.4826882200000004e-07,1.4414146595e-06,-0.0012292416,0.0008040443
0.0,4.4925847950000003e-07,1.4407675715000002e-06,-0.001224925,0.0008009176
0.0,4.502498020000001e-07,1.4401196405e-06,-0.001220626,0.0007978042
0.0,4.5124199700000005e-07,1.4394713855e-06,-0.0012163478,0.0007947062
0.0,4.52235554e-07,1.4388224875e-06,-0.0012120888,0.0007916225
0.0,4.5323051500000006e-07,1.4381729200000003e-06,-0.0012078479,0.0007885523
0.0,4.54226341e-07,1.4375230355e-06,-0.0012036283,0.0007854978
0.0,4.552238145000001e-07,1.4368723250000003e-06,-0.0011994256,0.0007824561
0.0,4.5622240850000005e-07,1.4362211325e-06,-0.0011952426,0.0007794289
0.0,4.5722190300000003e-07,1.4355696025e-06,-0.0011910795,0.0007764165
0.0,4.5822326700000003e-07,1.4349171045000002e-06,-0.0011869329,0.0007734165
0.0,4.5922548850000006e-07,1.4342642985000002e-06,-0.0011828062,0.0007704312
0.0,4.602289245e-07,1.4336109535000001e-06,-0.0011786983,0.0007674598
0.0,4.6123391750000003e-07,1.4329568470000001e-06,-0.0011746075,0.0007645013
0.0,4.622397605e-07,1.4323024400000002e-06,-0.0011705367,0.0007615575
0.0,4.632471550000001e-07,1.431647277e-06,-0.0011664828,0.0007586264
0.0,4.64255771e-07,1.4309915740000003e-06,-0.0011624472,0.0007557089
0.0,4.6526523000000004e-07,1.430335578e-06,-0.001158431,0.0007528057
0.0,4.662765995e-07,1.4296785955e-06,-0.0011544301,0.0007499141
0.0,4.6728883250000005e-07,1.4290213080000002e-06,-0.0011504488,0.0007470369
0.0,4.6830225400000005e-07,1.4283635055e-06,-0.0011464851,0.0007441728
0.0,4.69317263e-07,1.42770493e-06,-0.0011425384,0.0007413214
0.0,4.70333107e-07,1.4270460705e-06,-0.0011386106,0.0007384839
0.0,4.713505285e-07,1.4263864465000001e-06,-0.0011346984,0.0007356582
0.0,4.7236915000000003e-07,1.4257263035000001e-06,-0.0011308041,0.0007328457
0.0,4.73388637e-07,1.4250658595e-06,-0.0011269283,0.0007300469
0.0,4.7441003750000005e-07,1.424404436e-06,-0.0011230676,0.0007272595
0.0,4.754322635000001e-07,1.423742739e-06,-0.0011192255,0.0007244857
0.0,4.76455777e-07,1.42308047e-06,-0.0011154,0.0007217243
0.0,4.774807835e-07,1.4224174980000003e-06,-0.0011115911,0.0007189752
0.0,4.78506608e-07,1.4217542590000003e-06,-0.0011077997,0.0007162392
0.0,4.79534165e-07,1.4210901640000001e-06,-0.0011040233,0.0007135144
0.0,4.805627705e-07,1.420425655e-06,-0.0011002655,0.0007108032
0.0,4.81592415e-07,1.4197607395e-06,-0.001096524,0.0007081042
0.0,4.826238035e-07,1.4190949635e-06,-0.0010927976,0.0007054165
0.0,4.836560010000001e-07,1.4184289315000002e-06,-0.001089089,0.0007027418
0.0,4.846897150000001e-07,1.4177621875e-06,-0.0010853955,0.0007000785
0.0,4.857246960000001e-07,1.4170948935000001e-06,-0.0010817188,0.0006974276
0.0,4.867605120000001e-07,1.4164273295e-06,-0.0010780593,0.0006947894
0.0,4.877982785000001e-07,1.4157587765e-06,-0.0010744146,0.0006921623
0.0,4.88836844e-07,1.4150899780000003e-06,-0.001070785,0.0006895464
0.0,4.898767555e-07,1.4144205830000002e-06,-0.0010671717,0.0006869427
0.0,4.909181075e-07,1.4137505315000003e-06,-0.0010635747,0.0006843509
0.0,4.9196025e-07,1.413080242e-06,-0.0010599941,0.0006817712
0.0,4.930042745000001e-07,1.4124090140000001e-06,-0.0010564272,0.000679202
0.0,4.940492035000001e-07,1.411737477e-06,-0.0010528769,0.0006766448
0.0,4.950953525000001e-07,1.411065429e-06,-0.0010493423,0.0006740994
0.0,4.961430705e-07,1.4103926470000002e-06,-0.0010458221,0.0006715647
0.0,4.971915675e-07,1.409719639e-06,-0.0010423184,0.0006690421
0.0,4.982418565e-07,1.4090457555e-06,-0.0010388288,0.0006665302
0.0,4.992931425000001e-07,1.4083715085000003e-06,-0.0010353546,0.0006640295
0.0,5.003455695000001e-07,1.4076968055e-06,-0.0010318962,0.0006615405
0.0,5.01399647e-07,1.407021322e-06,-0.0010284514,0.0006590618
0.0,5.024544925e-07,1.4063456235e-06,-0.001025023,0.000656595
0.0,5.03511087e-07,1.4056690835e-06,-0.0010216076,0.0006541382
0.0,5.04568723e-07,1.4049921550000001e-06,-0.001018208,0.0006516928
0.0,5.056274695e-07,1.4043147955e-06,-0.0010148232,0.0006492584
0.0,5.066878985e-07,1.4036366400000001e-06,-0.0010114516,0.000646834
0.0,5.077490855e-07,1.4029582805e-06,-0.0010080966,0.0006444216
0.0,5.08812026e-07,1.402279082e-06,-0.0010047541,0.0006420187
0.0,5.098760050000001e-07,1.4015995020000002e-06,-0.0010014275,0.0006396275
0.0,5.109411115000001e-07,1.4009194840000002e-06,-0.0009981145,0.0006372463
0.0,5.12007885e-07,1.4002386865e-06,-0.000994814,0.0006348746
0.0,5.13075405e-07,1.3995576960000002e-06,-0.0009915303,0.0006325151
0.0,5.141447325000001e-07,1.3988758375e-06,-0.0009882583,0.0006301645
0.0,5.152150455000001e-07,1.398193636e-06,-0.0009850014,0.000627825
0.0,5.162865545e-07,1.3975109590000002e-06,-0.0009817586,0.0006254959
0.0,5.17359663e-07,1.3968275495e-06,-0.0009785292,0.0006231767
0.0,5.18433507e-07,1.396143959e-06,-0.0009753146,0.0006208684
0.0,5.19509263e-07,1.3954594390000002e-06,-0.0009721122,0.0006185693
0.0,5.205859015000001e-07,1.3947746475000002e-06,-0.000968924,0.0006162807
0.0,5.216638530000001e-07,1.3940893095000002e-06,-0.0009657499,0.0006140024
0.0,5.227432875e-07,1.3934033190000002e-06,-0.0009625884,0.0006117335
0.0,5.238234455e-07,1.39271716e-06,-0.0009594421,0.0006094758
0.0,5.249056725e-07,1.392029978e-06,-0.0009563065,0.0006072262
0.0,5.259886260000001e-07,1.3913426270000003e-06,-0.000953186,0.0006049876
0.0,5.27073063e-07,1.3906546275e-06,-0.0009500779,0.0006027582
0.0,5.281588125e-07,1.3899660880000003e-06,-0.0009469828,0.0006005385
0.0,5.292454645000001e-07,1.3892772715000002e-06,-0.0009439017,0.0005983291
0.0,5.303340135e-07,1.3885875470000002e-06,-0.0009408317,0.0005961281
0.0,5.314232705000001e-07,1.3878976695000002e-06,-0.0009377765,0.0005939378
0.0,5.325142350000001e-07,1.3872070070000001e-06,-0.000934733,0.0005917563
0.0,5.336062895000001e-07,1.3865159515e-06,-0.0009317029,0.0005895846
0.0,5.346994835e-07,1.385824472e-06,-0.0009286858,0.0005874226
0.0,5.357943365000001e-07,1.3851322420000002e-06,-0.0009256803,0.0005852693
0.0,5.368898855e-07,1.3844398710000001e-06,-0.0009226893,0.0005831264
0.0,5.3798742e-07,1.3837465445e-06,-0.0009197088,0.0005809915
0.0,5.390857660000001e-07,1.383053006e-06,-0.0009167421,0.0005788667
0.0,5.401855450000001e-07,1.3823588635000002e-06,-0.0009137873,0.0005767509
0.0,5.412866905000001e-07,1.3816641605e-06,-0.000910845,0.0005746441
0.0,5.423887185000001e-07,1.3809692030000002e-06,-0.0009079155,0.0005725468
0.0,5.434926645000001e-07,1.3802733395e-06,-0.0009049967,0.0005704576
0.0,5.445972890000001e-07,1.3795773515000002e-06,-0.0009020918,0.0005683785
0.0,5.457036955e-07,1.3788805455e-06,-0.0008991972,0.0005663071
0.0,5.468111195e-07,1.3781834045e-06,-0.0008963153,0.0005642451
0.0,5.479197905e-07,1.377485784e-06,-0.0008934459,0.0005621923
0.0,5.49030014e-07,1.376787493e-06,-0.0008905876,0.0005601477
0.0,5.501409545000001e-07,1.376089058e-06,-0.0008877426,0.0005581129
0.0,5.512539800000001e-07,1.3753896210000001e-06,-0.0008849073,0.0005560854
0.0,5.523676675000001e-07,1.3746900760000002e-06,-0.0008820853,0.0005540676
0.0,5.53483024e-07,1.3739897925e-06,-0.0008792743,0.000552058
0.0,5.545995110000001e-07,1.373289109e-06,-0.0008764752,0.0005500571
0.0,5.557171520000001e-07,1.3725880120000001e-06,-0.0008736883,0.0005480652
0.0,5.568364395e-07,1.371886194e-06,-0.0008709117,0.000546081
0.0,5.579563745e-07,1.3711842815e-06,-0.0008681484,0.0005441065
0.0,5.590784595e-07,1.3704813350000002e-06,-0.0008653938,0.0005421387
0.0,5.602011935000001e-07,1.3697782955000003e-06,-0.0008626528,0.0005401806
0.0,5.613255780000001e-07,1.3690745365000003e-06,-0.0008599218,0.0005382301
0.0,5.62451111e-07,1.3683703735e-06,-0.0008572031,0.0005362885
0.0,5.635778e-07,1.3676658035000001e-06,-0.000854496,0.0005343555
0.0,5.647061335e-07,1.366960521e-06,-0.0008517976,0.0005324292
0.0,5.65835132e-07,1.36625514e-06,-0.000849112,0.0005305121
0.0,5.669662670000001e-07,1.3655487425000003e-06,-0.0008464367,0.0005286027
0.0,5.680980280000001e-07,1.3648422725000002e-06,-0.0008437728,0.0005267016
0.0,5.692315180000001e-07,1.3641350420000003e-06,-0.0008411194,0.0005248084
0.0,5.703660780000001e-07,1.363427464e-06,-0.000838477,0.0005229232
0.0,5.715018925e-07,1.3627194245e-06,-0.0008358458,0.0005210463
0.0,5.726392525000001e-07,1.3620107430000002e-06,-0.0008332244,0.0005191767
0.0,5.737773970000001e-07,1.3613018945e-06,-0.0008306151,0.0005173159
0.0,5.74917557e-07,1.360592114e-06,-0.0008280149,0.0005154619
0.0,5.760583225e-07,1.3598822795000002e-06,-0.0008254272,0.0005136169
0.0,5.772009980000001e-07,1.359171581e-06,-0.0008228479,0.0005117784
0.0,5.783445615000001e-07,1.3584606555000003e-06,-0.0008202791,0.0005099476
0.0,5.794895815000001e-07,1.3577491500000001e-06,-0.0008177222,0.0005081255
0.0,5.80635944e-07,1.3570371365e-06,-0.0008151744,0.0005063102
0.0,5.817833135000001e-07,1.3563248250000002e-06,-0.0008126381,0.0005045032
0.0,5.82932476e-07,1.3556117285000001e-06,-0.000810111,0.0005027031
0.0,5.84082222e-07,1.3548985975e-06,-0.0008075954,0.0005009114
0.0,5.852341625e-07,1.3541844355e-06,-0.0008050885,0.0004991263
0.0,5.863867045e-07,1.3534702305e-06,-0.000802593,0.0004973493
0.0,5.875410095e-07,1.3527552635000002e-06,-0.0008001063,0.0004955791
0.0,5.886963485e-07,1.3520399880000001e-06,-0.0007976308,0.0004938169
0.0,5.89853024e-07,1.3513242170000002e-06,-0.000795165,0.0004920619
0.0,5.910111605e-07,1.3506078750000001e-06,-0.0007927088,0.0004903141
0.0,5.921702110000001e-07,1.3498913015e-06,-0.0007902634,0.0004885741
0.0,5.933311455000001e-07,1.3491738975000002e-06,-0.0007878263,0.0004868403
0.0,5.944926400000001e-07,1.3484564825000002e-06,-0.0007854006,0.0004851148
0.0,5.956563105e-07,1.347738059e-06,-0.0007829826,0.0004833953
0.0,5.968205985e-07,1.347019591e-06,-0.0007805758,0.000481684
0.0,5.979866595000001e-07,1.3463003655e-06,-0.0007781775,0.000479979
0.0,5.991537425000001e-07,1.345580848e-06,-0.0007757898,0.0004782818
0.0,6.003221995e-07,1.344860821e-06,-0.0007734112,0.0004765915
0.0,6.014920775000001e-07,1.3441402580000001e-06,-0.0007710419,0.0004749081
0.0,6.026629360000001e-07,1.34341943e-06,-0.0007686827,0.0004732321
0.0,6.038356095e-07,1.3426978255e-06,-0.0007663316,0.0004715623
0.0,6.05008875e-07,1.341976197e-06,-0.000763992,0.0004699007
0.0,6.06184344e-07,1.3412535545000002e-06,-0.0007616592,0.0004682446
0.0,6.073603425000001e-07,1.3405309290000002e-06,-0.0007593382,0.0004665968
0.0,6.085382875e-07,1.3398074505e-06,-0.0007570241,0.0004649545
0.0,6.097170775e-07,1.3390837965e-06,-0.0007547194,0.0004633191
0.0,6.108974445e-07,1.338359518e-06,-0.0007524246,0.0004616911
0.0,6.120790260000001e-07,1.3376348390000002e-06,-0.0007501385,0.0004600694
0.0,6.132618215000001e-07,1.336909761e-06,-0.0007478614,0.0004584545
0.0,6.144461950000001e-07,1.3361840615000003e-06,-0.0007455932,0.0004568462
0.0,6.15631423e-07,1.335458185e-06,-0.0007433345,0.0004552449
0.0,6.168185890000001e-07,1.3347314690000002e-06,-0.0007410839,0.0004536497
0.0,6.180062570000001e-07,1.3340047935e-06,-0.0007388434,0.0004520619
0.0,6.191962145e-07,1.3332770655e-06,-0.00073661,0.0004504795
0.0,6.203866700000001e-07,1.3325493825000003e-06,-0.0007343871,0.0004489047
0.0,6.21579077e-07,1.3318208570000003e-06,-0.0007321717,0.0004473356
0.0,6.227723200000001e-07,1.3310921705000002e-06,-0.0007299655,0.0004457733
0.0,6.23967181e-07,1.3303628470000002e-06,-0.0007277679,0.0004442174
0.0,6.251632115000001e-07,1.329633162e-06,-0.0007255792,0.000442668
0.0,6.263605325000001e-07,1.3289030420000001e-06,-0.0007233985,0.0004411246
0.0,6.275593505000001e-07,1.328172362e-06,-0.0007212267,0.0004395878
0.0,6.28759137e-07,1.3274414455e-06,-0.0007190636,0.0004380575
0.0,6.299607425000002e-07,1.3267097755000003e-06,-0.0007169084,0.000436533
0.0,6.311629995e-07,1.3259780635000002e-06,-0.0007147624,0.0004350153
0.0,6.323673925e-07,1.3252454075e-06,-0.0007126236,0.000433503
0.0,6.335722480000001e-07,1.3245128265e-06,-0.0007104945,0.0004319978
0.0,6.347793065000001e-07,1.3237792630000002e-06,-0.0007083719,0.0004304976
0.0,6.359869435e-07,1.3230457050000002e-06,-0.000706259,0.0004290044
0.0,6.37196489e-07,1.3223113465e-06,-0.0007041534,0.0004275168
0.0,6.384069085000001e-07,1.3215768165e-06,-0.0007020566,0.0004260356
0.0,6.39618946e-07,1.3208416640000003e-06,-0.0006999673,0.00042456
0.0,6.408321475000001e-07,1.320106166e-06,-0.0006978864,0.0004230906
0.0,6.420466825e-07,1.31937022e-06,-0.0006958136,0.0004216272
0.0,6.432626655e-07,1.3186337585e-06,-0.0006937484,0.0004201695
0.0,6.44479704e-07,1.3178970200000001e-06,-0.0006916917,0.000418718
0.0,6.456984680000001e-07,1.3171596e-06,-0.0006896423,0.0004172721
0.0,6.469180155e-07,1.3164220690000001e-06,-0.0006876021,0.0004158328
0.0,6.481395600000001e-07,1.3156836945e-06,-0.0006855684,0.0004143984
0.0,6.49361622e-07,1.3149453720000002e-06,-0.000683544,0.0004129708
0.0,6.505859465e-07,1.3142060485000001e-06,-0.0006815256,0.0004115478
0.0,6.518106865000001e-07,1.31346684e-06,-0.0006795165,0.0004101315
0.0,6.530376330000001e-07,1.3127266665000003e-06,-0.0006775137,0.00040872
0.0,6.54265147e-07,1.3119865180000001e-06,-0.0006755199,0.0004073151
0.0,6.55494624e-07,1.3112455545000003e-06,-0.0006735328,0.0004059152
0.0,6.56724912e-07,1.3105044705e-06,-0.000671554,0.0004045213
0.0,6.579569255000002e-07,1.3097627170000001e-06,-0.0006695823,0.0004031329
0.0,6.591899865000001e-07,1.3090207025000002e-06,-0.0006676183,0.0004017501
0.0,6.60424542e-07,1.3082781600000002e-06,-0.0006656621,0.0004003729
0.0,6.616603760000001e-07,1.3075352195e-06,-0.0006637129,0.0003990011
0.0,6.628974785e-07,1.3067918885e-06,-0.0006617716,0.000397635
0.0,6.641360845e-07,1.3060480270000001e-06,-0.0006598365,0.0003962737
0.0,6.653757405000002e-07,1.3053039085000002e-06,-0.0006579105,0.0003949189
0.0,6.666171175000001e-07,1.3045591305000003e-06,-0.00065599,0.0003935684
0.0,6.67859332e-07,1.3038142250000002e-06,-0.0006540778,0.0003922239
0.0,6.6910348e-07,1.3030685355e-06,-0.0006521723,0.0003908844
0.0,6.70348259e-07,1.3023228435000001e-06,-0.0006502748,0.0003895507
0.0,6.715951765000001e-07,1.3015762475000002e-06,-0.000648384,0.0003882221
0.0,6.72842526e-07,1.3008297699999999e-06,-0.0006465012,0.0003868992
0.0,6.740922125e-07,1.3000822725e-06,-0.0006446243,0.000385581
0.0,6.753422500000001e-07,1.2993349430000002e-06,-0.0006427554,0.0003842684
0.0,6.765945915000001e-07,1.2985866155000001e-06,-0.0006408926,0.0003829605
0.0,6.778473910000001e-07,1.2978383950000001e-06,-0.0006390379,0.0003816585
0.0,6.791023195e-07,1.297089283e-06,-0.0006371893,0.0003803611
0.0,6.803578795e-07,1.2963401755000003e-06,-0.0006353484,0.0003790692
0.0,6.816154005e-07,1.2955902805e-06,-0.0006335134,0.0003777819
0.0,6.828737205000001e-07,1.2948402915000002e-06,-0.0006316866,0.0003765004
0.0,6.841338395000001e-07,1.2940896135e-06,-0.0006298654,0.0003752233
0.0,6.853949180000001e-07,1.2933387480000001e-06,-0.0006280519,0.0003739517
0.0,6.866576415000001e-07,1.2925872880000002e-06,-0.000626245,0.0003726851
0.0,6.879214775000002e-07,1.2918355510000002e-06,-0.0006244451,0.0003714236
0.0,6.8918681e-07,1.2910833095e-06,-0.0006226519,0.000370167
0.0,6.904534025000001e-07,1.2903307065000001e-06,-0.0006208652,0.0003689153
0.0,6.917213510000001e-07,1.2895776845000002e-06,-0.0006190852,0.0003676684
0.0,6.929906985000002e-07,1.28882422e-06,-0.0006173118,0.0003664265
0.0,6.942612680000001e-07,1.2880704190000002e-06,-0.0006155454,0.0003651897
0.0,6.955333695000001e-07,1.287316098e-06,-0.0006137851,0.0003639575
0.0,6.96806566e-07,1.2865615180000003e-06,-0.0006120318,0.0003627304
0.0,6.980814200000001e-07,1.285806346e-06,-0.0006102848,0.0003615079
0.0,6.993572490000001e-07,1.285050988e-06,-0.0006085445,0.0003602904
0.0,7.006348545000001e-07,1.2842949705000003e-06,-0.0006068102,0.0003590773
0.0,7.019133225000001e-07,1.2835388355e-06,-0.000605083,0.0003578694
0.0,7.031936780000001e-07,1.2827819770000002e-06,-0.0006033616,0.0003566659
0.0,7.0447479e-07,1.2820250655000003e-06,-0.0006016474,0.0003554676
0.0,7.057578940000001e-07,1.2812673725000003e-06,-0.0005999383,0.0003542732
0.0,7.070416565e-07,1.2805096850000002e-06,-0.0005982368,0.0003530842
0.0,7.083275075000002e-07,1.2797511615000001e-06,-0.0005965405,0.0003518992
0.0,7.096139260000002e-07,1.2789927000000002e-06,-0.0005948518,0.0003507197
0.0,7.109025225e-07,1.2782333520000002e-06,-0.0005931682,0.000349544
0.0,7.121916035000001e-07,1.2774741165000001e-06,-0.0005914916,0.0003483734
0.0,7.134829435e-07,1.2767139490000003e-06,-0.0005898203,0.0003472069
0.0,7.147746920000001e-07,1.2759539405e-06,-0.0005881565,0.0003460456
0.0,7.16068775e-07,1.2751929585000001e-06,-0.0005864973,0.000344888
0.0,7.17363197e-07,1.2744321785000002e-06,-0.0005848453,0.0003437355
0.0,7.186600210000001e-07,1.2736703880000001e-06,-0.0005831987,0.0003425871
0.0,7.199571225e-07,1.2729088365e-06,-0.0005815587,0.0003414436
0.0,7.212566850000001e-07,1.272146243e-06,-0.0005799242,0.0003403041
0.0,7.225564715000001e-07,1.271383921e-06,-0.0005782957,0.000339169
0.0,7.23858771e-07,1.27062053e-06,-0.0005766736,0.0003380386
0.0,7.251612855000001e-07,1.269857418e-06,-0.0005750569,0.0003369122
0.0,7.264662835000001e-07,1.2690932560000002e-06,-0.000573445,0.0003357895
0.0,7.277715255e-07,1.268329358e-06,-0.0005718413,0.0003346726
0.0,7.29079226e-07,1.2675644275000001e-06,-0.000570242,0.0003335591
0.0,7.303871935000001e-07,1.2667997485e-06,-0.0005686496,0.0003324505
0.0,7.316976025e-07,1.2660340505000003e-06,-0.0005670621,0.0003313456
0.0,7.33008293e-07,1.265268597e-06,-0.000565481,0.0003302454
0.0,7.343214160000001e-07,1.264502132e-06,-0.0005639047,0.0003291488
0.0,7.356348275000001e-07,1.2637359095000002e-06,-0.0005623352,0.0003280572
0.0,7.36950671e-07,1.262968679e-06,-0.0005607707,0.0003269692
0.0,7.382668015000001e-07,1.2622016925000003e-06,-0.0005592127,0.000325886
0.0,7.395853705e-07,1.261433698e-06,-0.0005576594,0.0003248063
0.0,7.40904218e-07,1.2606659535e-06,-0.0005561122,0.0003237311
0.0,7.422255185e-07,1.2598971955e-06,-0.00055457,0.0003226596
0.0,7.435470805e-07,1.2591286990000002e-06,-0.0005530346,0.0003215929
0.0,7.448711185000001e-07,1.2583591785000002e-06,-0.0005515034,0.0003205296
0.0,7.461953920000001e-07,1.2575899360000002e-06,-0.000549979,0.000319471
0.0,7.475221735000001e-07,1.2568196535000002e-06,-0.0005484589,0.0003184158
0.0,7.48849157e-07,1.256049671e-06,-0.0005469451,0.0003173651
0.0,7.501786875e-07,1.255278628e-06,-0.0005454361,0.000316318
0.0,7.51508398e-07,1.2545078995000001e-06,-0.0005439329,0.0003152752
0.0,7.528406635000001e-07,1.253736109e-06,-0.0005424338,0.0003142356
0.0,7.541731300000001e-07,1.252964622e-06,-0.0005409427,0.0003132013
0.0,7.555081055e-07,1.252192103e-06,-0.0005394547,0.0003121698
0.0,7.568433335e-07,1.2514198585e-06,-0.0005379736,0.0003111431
0.0,7.581810160000002e-07,1.2506466170000002e-06,-0.0005364964,0.0003101195
0.0,7.595190120000001e-07,1.2498736165e-06,-0.0005350258,0.0003091005
0.0,7.60859399e-07,1.249099658e-06,-0.0005335602,0.0003080852
0.0,7.622001685000001e-07,1.2483259025e-06,-0.0005321001,0.0003070739
0.0,7.635432570000001e-07,1.2475512335e-06,-0.0005306445,0.0003060661
0.0,7.648868060000001e-07,1.2467767240000001e-06,-0.0005291952,0.0003050627
0.0,7.662325940000001e-07,1.2460013495e-06,-0.0005277499,0.0003040624
0.0,7.675789285e-07,1.2452260875000002e-06,-0.0005263109,0.0003030666
